Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,precio_prom_def,prev_diab,pobreza_laboral
01/09/20,2020,9,Camp.,DABEX,"MED P/DIAB, TABLETAS, XR, 60 DE 500 MG, LAB MERCK",299,Metformina,tabletas,60,500 mg,500,mg,4,277.9213095,14.01,1.1946
01/09/20,2020,9,Camp.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",146,Metformina,tabletas,30,500 mg,500,mg,4,135.7073953,14.01,1.1946
01/09/20,2020,9,Jal.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",536.14,Metformina,tabletas,60,500/5 mg,500,mg,14,498.3435816,7.59,1.2107
01/09/20,2020,9,Jal.,DIMEFOR,"TABLETAS, C/30 DE 850 MG, LAB SIEGRIED RHEIN",258,Metformina,tabletas,30,850 mg,850,mg,14,239.8116985,7.59,1.2107
01/09/20,2020,9,Oax.,GLUCOPHAGE XR,"TABLETAS, 30 DE 500 MG, LAB ROCHE",288,Metformina,tabletas,30,500 mg,500,mg,20,267.6967798,10.51,1.0695
01/09/20,2020,9,Oax.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",316,Metformina,tabletas,60,500 mg,500,mg,20,293.7228556,10.51,1.0695
01/09/20,2020,9,Coah.,METFORMINA,"MED P/DIAB, TABLETAS, C/30, LAB BUFFINGTONS DE M",39.9,Metformina,tabletas,30,NA,NA,NA,5,37.08715803,12.34,1.2094
01/09/20,2020,9,Coah.,ESTUVINA,"MED P/DIAB, TABLETAS, C/30 DE 5/500 MG, LAB DEGORT",81.89,Metformina,tabletas,30,5/500 mg,5,mg,5,76.11697672,12.34,1.2094
01/09/20,2020,9,Edo. de MÃ©x.,GLUCOVANCE,"TABLETAS, 60 DE 500 MG/2.5 MG, LAB MERCK",384.5,Metformina,tabletas,60,500 mg/2.5,500,mg,15,357.393791,8.96,1.3737
01/09/20,2020,9,Edo. de MÃ©x.,DABEX,"TABLETAS,  850 MG CON 30 PZAS",282.5,Metformina,tabletas,30,850 mg,850,mg,15,262.5845149,8.96,1.3737
01/09/20,2020,9,Edo. de MÃ©x.,DIMEFOR,"TABLETAS, CAJA 30 TAB 500MG, LAB SIEGFRIED RHEIN",182.7,Metformina,tabletas,30,500mg,500,mg,15,169.8201447,8.96,1.3737
01/09/20,2020,9,Q. Roo.,DINORAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",31.5,Metformina,tabletas,30,850 mg,850,mg,23,29.27933529,7.41,1.8411
01/09/20,2020,9,Q. Roo.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB APOTEX",64,Metformina,tabletas,30,850 mg,850,mg,23,59.48817328,7.41,1.8411
01/09/20,2020,9,Q. Roo.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",344,Metformina,tabletas,60,500 mg,500,mg,23,319.7489314,7.41,1.8411
01/09/20,2020,9,Ver.,DABEX XR,"MED/P DIAB, TABLETAS, CAJA DE 30 DE 500 MG, LAB ME",236.5,Metformina,tabletas,30,500 mg,500,mg,30,219.8273903,11.92,1.2021
01/09/20,2020,9,Ver.,DABEX,"MED/P DIAB, CAJA DE 30 TABLETAS DE 850 MG, LAB MERCK",240.42,Metformina,tabletas,30,850 mg,850,mg,30,223.4710409,11.92,1.2021
01/09/20,2020,9,Ver.,FICONAX,"MED P/DIAB, TABLETAS, CAJA C/30 TA DE 1 GR, PISA",194.5,Metformina,tabletas,30,1 gr,1,gr,30,180.7882766,11.92,1.2021
01/09/20,2020,9,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 TABLETAS, 850 MG",266,Metformina,tabletas,30,850 mg,850,mg,26,247.2477202,11.23,1.5255
01/09/20,2020,9,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",457,Metformina,tabletas,60,500/2.5 mg,500,mg,26,424.7827373,11.23,1.5255
01/09/20,2020,9,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",316.33,Metformina,tabletas,30,850 mg,850,mg,26,294.0295915,11.23,1.5255
01/09/20,2020,9,Son.,MAVIGLIN,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MAVI",105.6,Metformina,tabletas,60,500/5 mg,500,mg,26,98.15548591,11.23,1.5255
01/09/20,2020,9,Pue.,DINORAX-C,"METABOLICO, TABLETAS, 30 DE 850 MG, LAB BRULUART",47.73,Metformina,tabletas,30,850 mg,850,mg,21,44.36516423,8.99,1.2936
01/09/20,2020,9,Pue.,DINORAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",36,Metformina,tabletas,30,850 mg,850,mg,21,33.46209747,8.99,1.2936
01/09/20,2020,9,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERC",542,Metformina,tabletas,60,500/5 mg,500,mg,13,503.7904675,12.83,1.2299
01/09/20,2020,9,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50MG, LAB SILANES",628.5,Metformina,tabletas,40,5/50mg,5,mg,13,584.1924517,12.83,1.2299
01/09/20,2020,9,Hgo.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, LAB SILA",537.5,Metformina,tabletas,16,2/850 mg,2,mg,13,499.6077053,12.83,1.2299
01/09/20,2020,9,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",563,Metformina,tabletas,60,500 mg,500,mg,13,523.3100243,12.83,1.2299
01/09/20,2020,9,Coah.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, C/16 DE 2/850 MG, LAB SI",564.5,Metformina,tabletas,16,2/850 mg,2,mg,5,524.7042784,12.34,1.2094
01/09/20,2020,9,Coah.,METFORMINA,"MED P/ DIAB, TABLETAS, C/30 DE 2.5/500 MG, LAB P",43.99,Metformina,tabletas,30,5/500 mg,5,mg,5,40.8888241,12.34,1.2094
01/09/20,2020,9,Chis.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED R",375.68,Metformina,tabletas,60,850 mg,850,mg,7,349.1955772,7.79,1.0574
01/09/20,2020,9,Chis.,GLUCOPHAGE,"MED P/DIAB, CAPSULAS, 40 DE 850 MG, LAB ROCHE",390.71,Metformina,capsulas,40,850 mg,850,mg,7,363.1660029,7.79,1.0574
01/09/20,2020,9,Chis.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB NOVAG IN",50,Metformina,tabletas,30,850 mg,850,mg,7,46.47513538,7.79,1.0574
01/09/20,2020,9,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 750 GR, LAB MERCK",299.08,Metformina,tabletas,30,750 gr,750,gr,32,277.9956698,10.88,0.9961
01/08/20,2020,8,cdmx,METFORMINA,"MED P/DIAB, CAPSULAS, C/60 DE 750 MG, LAB ALPHAR",53.31,Metformina,capsulas,60,750 mg,750,mg,9,49.66575845,12.67,1.5758
01/08/20,2020,8,cdmx,PREDIAL,"MED P/DIAB, TABLETAS, C/40 DE 1000 MG, LAB SILANES",467,Metformina,tabletas,40,1000 mg,1000,mg,9,435.0761433,12.67,1.5758
01/08/20,2020,8,cdmx,DIMEFOR-G,"MED P/DIAB, TABLETAS, 30 DE 500/2.5 MG, SIEGFRIED",269,Metformina,tabletas,30,500/2.5 mg,500,mg,9,250.6113116,12.67,1.5758
01/08/20,2020,8,Yuc.,DIMEFOR T,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",180.09,Metformina,tabletas,30,500 mg,500,mg,31,167.7791491,10.68,1.193
01/08/20,2020,8,Yuc.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",277.9,Metformina,tabletas,30,750 mg,750,mg,31,258.9029127,10.68,1.193
01/08/20,2020,8,Yuc.,METFORMINA,"METABOLICO, TABLETAS, 30 DE 850MG, LAB LANDSTEIN",27.03,Metformina,tabletas,30,850mg,850,mg,31,25.18224444,10.68,1.193
01/08/20,2020,8,Mich.,DABEX,"MED P/DIAB, TABLETAS, 500 MG, 60 TABLETAS, LAB MERCK",333,Metformina,tabletas,60,500 mg,500,mg,16,310.2363077,9.93,1.1811
01/08/20,2020,8,Jal.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",298,Metformina,tabletas,60,500 mg,500,mg,14,277.628888,7.59,1.2107
01/08/20,2020,8,Jal.,METFORMINA,"MED P/DIAB, TABLETAS, 60 DE 500MG, LAB PHARMALIF",48.01,Metformina,tabletas,60,500mg,500,mg,14,44.72806347,7.59,1.2107
01/08/20,2020,8,N.L.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",405,Metformina,tabletas,40,850 mg,850,mg,19,377.3144283,12.63,1.4205
01/08/20,2020,8,N.L.,GLUCOVANCE,"MED P/DAB, TABLETAS, C/60 DE 500/5.0 MG, MERCK",729.44,Metformina,tabletas,60,500/5.0 mg,500,mg,19,679.5758928,12.63,1.4205
01/08/20,2020,8,N.L.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, SILANES",489.99,Metformina,tabletas,16,2/850 mg,2,mg,19,456.4945598,12.63,1.4205
01/08/20,2020,8,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",260.52,Metformina,tabletas,30,500 mg,500,mg,19,242.7109997,12.63,1.4205
01/08/20,2020,8,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",232,Metformina,tabletas,30,500 mg,500,mg,19,216.1406108,12.63,1.4205
01/08/20,2020,8,N.L.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/100 MG, LAB SILANES",842.06,Metformina,tabletas,16,4/100 mg,4,mg,19,784.4972531,12.63,1.4205
01/08/20,2020,8,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",519.8,Metformina,tabletas,60,500 mg,500,mg,2,484.266765,9.97,1.3107
01/08/20,2020,8,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/30 DE 750 MG, LAB ROCH",395,Metformina,tabletas,30,750 mg,750,mg,2,367.9980227,9.97,1.3107
01/08/20,2020,8,B.C.,GLUCOP,"METABOLICO , TABLETAS, C/60 DE 500 MG, LAB ROCHE",440.42,Metformina,tabletas,60,500 mg,500,mg,2,410.3131371,9.97,1.3107
01/08/20,2020,8,B.C.,DIMEFOR G,"MED P/DIAB, TABLETAS, C/60 DE 500/5 MG, LAB SIEGF",439,Metformina,tabletas,60,500/5 mg,500,mg,2,408.9902075,9.97,1.3107
01/08/20,2020,8,Chih.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",371,Metformina,tabletas,60,500 mg,500,mg,8,345.6386492,9.25,1.1546
01/08/20,2020,8,Chih.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",465.24,Metformina,tabletas,40,850 mg,850,mg,8,433.4364559,9.25,1.1546
01/08/20,2020,8,Chih.,AGLUMENT,"MED P/DIAB, TABLETAS, C/30 DE 850 MG, LAB PROBIOME",135.81,Metformina,tabletas,30,850 mg,850,mg,8,126.526105,9.25,1.1546
01/08/20,2020,8,Chih.,DABEX,"MED P/DIAB, TABLETAS, XR, C/30 DE 750 MG, LAB MERCK",343,Metformina,tabletas,30,750 mg,750,mg,8,319.5527134,9.25,1.1546
01/08/20,2020,8,Gro.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",25,Metformina,tabletas,30,850 mg,850,mg,12,23.29101409,11.13,1.1436
01/08/20,2020,8,Sin.,PRE-DIAL PLUS,"MED P/DIAB, TABLETAS, DE 30 DE 850 MG, LAB SI",355,Metformina,tabletas,30,850 mg,850,mg,25,330.7324001,10.69,1.5881
01/08/20,2020,8,Sin.,DABEX,"MED P/DIAB, TABLETAS, DE 60 DE 500 MG, LAB MERCK",296.3,Metformina,tabletas,60,500 mg,500,mg,25,276.045099,10.69,1.5881
01/08/20,2020,8,Gto.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",537,Metformina,tabletas,60,500 mg,500,mg,11,500.2909827,9.89,1.2751
01/08/20,2020,8,Gto.,GLUCOPHAGE XR,"MED P/DIAB, GRAGEAS, 30 DE 750 MG, LAB MERCK",410.22,Metformina,grageas,30,750 mg,750,mg,11,382.1775921,9.89,1.2751
01/08/20,2020,8,Gto.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",304.8,Metformina,tabletas,30,850 mg,850,mg,11,283.9640438,9.89,1.2751
01/08/20,2020,8,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB FARMACIA",50,Metformina,tabletas,30,850 mg,850,mg,21,46.58202819,8.99,1.2936
01/08/20,2020,8,Pue.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",185.5,Metformina,tabletas,30,500 mg,500,mg,21,172.8193246,8.99,1.2936
01/08/20,2020,8,Pue.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",405,Metformina,tabletas,60,500 mg,500,mg,21,377.3144283,8.99,1.2936
01/08/20,2020,8,Pue.,PREDIAL PLUS,"MED P/DIAB, TABLETAS, 30 DE 850MG, LAB SILANES",395.16,Metformina,tabletas,30,850mg,850,mg,21,368.1470852,8.99,1.2936
01/08/20,2020,8,Pue.,GLIMETAL,"TABLETAS 16, DE 1000/2 MG, LAB SILANES",541.68,Metformina,tabletas,16,1000/2 mg,1000,mg,21,504.6510606,8.99,1.2936
01/08/20,2020,8,S.L.P.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60, DE 500/2.5 MG, LAB M",426.13,Metformina,tabletas,60,500/2.5 mg,500,mg,24,396.9999934,10.85,1.1096
01/08/20,2020,8,S.L.P.,DABEX,"METABOLICO, TABLETAS, C/30 DE 850 MG, ME",247.48,Metformina,tabletas,30,850 mg,850,mg,24,230.5624067,10.85,1.1096
01/08/20,2020,8,S.L.P.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, PHARMA LIFE",16.5,Metformina,tabletas,30,850 mg,850,mg,24,15.3720693,10.85,1.1096
01/08/20,2020,8,Chis.,MELLITRON,"MED P/DIAB, TABLETAS, 40 DE 400/125 MG, LAB JANSS",262.16,Metformina,tabletas,40,400/125 mg,400,mg,7,244.2388902,7.79,1.0574
01/08/20,2020,8,Chis.,MAVIGLIN,"MED P/DIAB, TABLETAS, 30 25 MG, LAB GENERICO",44.7,Metformina,tabletas,30,25 mg,25,mg,7,41.6443332,7.79,1.0574
01/08/20,2020,8,Chis.,GLUCOPHAGE,"METABOLICO, CAPSULAS, 60 DE 850 MG, LAB EL",678,Metformina,tabletas,60,850 mg,850,mg,7,631.6523022,7.79,1.0574
01/08/20,2020,8,Edo. de MÃ©x.,DIABEX,"MED P/DIAB, TABLETAS, 30 DE 850MG, LAB MERCK",283,Metformina,tabletas,30,850mg,850,mg,15,263.6542795,8.96,1.3737
01/08/20,2020,8,Edo. de MÃ©x.,GLUCOPHAGE,"MED P/DIAB, TABLETAS,  60 DE 500 MG, LAB ROCHE",395,Metformina,tabletas,60,500 mg,500,mg,15,367.9980227,8.96,1.3737
01/08/20,2020,8,Coah.,INSOGEN PLUS,"TABLETAS, C/80, 513/125 MG, LAB ITALMEX",348.61,Metformina,tabletas,80,513/125 mg,513,mg,5,324.7792169,12.34,1.2094
01/08/20,2020,8,Ver.,DABEX-XR,"METABOLICO, GRAGEAS, 30 DE 750 MG, LAB MERCK",337.5,Metformina,tabletas,30,750 mg,750,mg,30,314.4286903,11.92,1.2021
01/08/20,2020,8,Ver.,DABEX XR,"TABLETAS, 30 DE 1000 MG, LAB MERCK",322,Metformina,tabletas,30,1000 mg,1000,mg,30,299.9882615,11.92,1.2021
01/08/20,2020,8,Tab.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",353,Metformina,tabletas,30,750 mg,750,mg,27,328.869119,12.15,1.3952
01/08/20,2020,8,Tab.,DIMEFOR XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIE",216,Metformina,tabletas,30,500 mg,500,mg,27,201.2343618,12.15,1.3952
01/08/20,2020,8,Tab.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",150.45,Metformina,tabletas,30,500 mg,500,mg,27,140.1653228,12.15,1.3952
01/08/20,2020,8,Tab.,DABEX XR,"MED P/DIAB, COMPRIMIDOS, 30 DE 500 MG, LAB MERCK",217,Metformina,comprimidos,30,500 mg,500,mg,27,202.1660023,12.15,1.3952
01/08/20,2020,8,Tab.,PREDIAL,"MED P/DIAB, TABLETAS, 60 DE 500 GR, LAB SILANES",257,Metformina,tabletas,60,500 gr,500,gr,27,239.4316249,12.15,1.3952
01/08/20,2020,8,Tamps.,DIMEFOR,"METABOLICO, TABL, 30 DE 850 MG, LAB SIEGFRIED RHEIN",258,Metformina,tabletas,30,850 mg,850,mg,28,240.3632654,12.77,1.191
01/08/20,2020,8,Tamps.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",300.37,Metformina,tabletas,60,500 mg,500,mg,28,279.8368761,12.77,1.191
01/08/20,2020,8,Tamps.,FICONAX,"MED P/DIAB, TABLETAS, FCO C/30 DE 1GR",260,Metformina,tabletas,30, 1gr,1,gr,28,242.2265466,12.77,1.191
01/08/20,2020,8,Tamps.,INSOGEN PLUS,"MED P/DIAB, TABLETAS, 80/125 MG, LAB ITALMEX",520,Metformina,tabletas,NA,80/125 mg,80,mg,28,484.4530931,12.77,1.191
01/08/20,2020,8,Chih.,METFORMINA,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",48.01,Metformina,tabletas,60,500 mg,500,mg,8,44.72806347,9.25,1.1546
01/08/20,2020,8,Chih.,DABEX,"MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",333,Metformina,tabletas,60,500 mg,500,mg,8,310.2363077,9.25,1.1546
01/08/20,2020,8,Son.,GLUCOPHAGE XR,"MED P/DIABETES, TABLETAS, C/30 DE 500 MG, LAB",244.95,Metformina,tabletas,30,500 mg,500,mg,26,228.2053561,11.23,1.5255
01/08/20,2020,8,Son.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG  C/60, LAB MERK",263,Metformina,tabletas,60,500 mg,500,mg,26,245.0214683,11.23,1.5255
01/08/20,2020,8,Son.,GLUCOVACE,"MED P/DIAB, TABLETAS, C/60 DE 500MG/5MG, LAB MERC",539.63,Metformina,tabletas,60,500mg/5mg,500,mg,26,502.7411974,11.23,1.5255
01/08/20,2020,8,Son.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",465.24,Metformina,tabletas,40,850 mg,850,mg,26,433.4364559,11.23,1.5255
01/08/20,2020,8,Coah.,GLUCOVANCE,"METABOLICO , AMPOLLETAS, C/60 DE 500 MG, 5 MG",510,Metformina,tabletas,60,500 mg,500,mg,5,475.1366875,12.34,1.2094
01/08/20,2020,8,Coah.,GLUCOVANCE,"TABLETAS, C/60 DE 500 MG / 2.5 MG, LAB MERCK",387.5,Metformina,tabletas,60,500 mg,500,mg,5,361.0107185,12.34,1.2094
01/08/20,2020,8,Ver.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB SIEGFRIE",241.25,Metformina,tabletas,30,850 mg,850,mg,30,224.758286,11.92,1.2021
01/08/20,2020,8,Ver.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",405,Metformina,tabletas,60,500 mg,500,mg,30,377.3144283,11.92,1.2021
01/08/20,2020,8,Ags.,METFORMINA,"TABLETAS, CAJA C/30 DE 850 MG",18.51,Metformina,tabletas,30,850 mg,850,mg,1,17.24466683,7.56,1.2753
01/08/20,2020,8,B.C.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500/5MG, LAB MERCK",427,Metformina,tabletas,60,500/5mg,500,mg,2,397.8105207,9.97,1.3107
01/08/20,2020,8,B.C.,DABEX,"METABOLICO, TABLETAS, C/30 DE 850 MG, LAB MERK",314.54,Metformina,tabletas,30,850 mg,850,mg,2,293.0382229,9.97,1.3107
01/08/20,2020,8,B.C.,GLUCOVANCE,"METABOLICO, TABLETAS, C/60 DE 500/5 MG, LAB MERC",540.5,Metformina,tabletas,60,500/5 mg,500,mg,2,503.5517247,9.97,1.3107
01/08/20,2020,8,B.C.,FICONAX,"METABOLICO, TABLETAS, C/30 DE 850 GR, LAB PISA",139,Metformina,tabletas,30,850 gr,850,gr,2,129.4980384,9.97,1.3107
01/08/20,2020,8,Tamps.,GLIMETAL LEX,"METABOLICO, TABLETAS, C/16,2 MG/ 850 MG, LAB S",527.33,Metformina,tabletas,16,2 mg/ 850,2,mg,28,491.2820185,12.77,1.191
01/08/20,2020,8,Tamps.,DABEX,"METABOLICO, TABLETAS, CAJA C/60 DE 500 GR, LAB MERCK",311,Metformina,tabletas,60,500 gr,500,gr,28,289.7402153,12.77,1.191
01/08/20,2020,8,Col.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/30 DE 750 MG, LAB ROCHE",417,Metformina,tabletas,30,750 mg,750,mg,6,388.4941151,10.83,1.3232
01/08/20,2020,8,Col.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 40 DE 850 MG, LAB ROCHE",422,Metformina,tabletas,40,850 mg,850,mg,6,393.1523179,10.83,1.3232
01/08/20,2020,8,Col.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG/2.5, LAB MERC",475,Metformina,tabletas,60,500 mg/2.5,500,mg,6,442.5292678,10.83,1.3232
01/08/20,2020,8,B.C.S.,GLUCOPHAGE XR,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MER",595.36,Metformina,tabletas,60,500 mg,500,mg,3,554.661526,8.37,2.0058
01/08/20,2020,8,B.C.S.,DABEX,"TABLETAS, C/60 DE 500 MG, LAB MERCK",298.93,Metformina,tabletas,60,500 mg,500,mg,3,278.4953137,8.37,2.0058
01/08/20,2020,8,B.C.S.,GLIMETAL,"TABLETAS, CAJA C/16 DE 2 MG, LAB",522,Metformina,tabletas,16,2 mg,2,mg,3,486.3163743,8.37,2.0058
01/08/20,2020,8,B.C.S.,DABEX METFORMINA,"CAPSULAS, CAJA C/30 DE 850 MG, LAB MERCK",250.01,Metformina,capsulas,30,850 mg,850,mg,3,232.9194573,8.37,2.0058
01/08/20,2020,8,B.C.S.,DABEX XR,"TABLETAS, CAJA C/30, LAB MERCK SERONO",345.5,Metformina,tabletas,30,NA,NA,NA,3,321.8818148,8.37,2.0058
01/08/20,2020,8,Q. Roo.,GLIMETAL,"MED P/DIAB, TABLETAS, METFORMINA, CAJA DE 4/1000 M",796,Metformina,tabletas,16,4/1000 mg,4,mg,23,741.5858887,7.41,1.8411
01/08/20,2020,8,Q. Roo.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, CAJA DE 500 MG, DE 60 PZAS",391.99,Metformina,tabletas,60,500 mg,500,mg,23,365.1937846,7.41,1.8411
01/08/20,2020,8,Q. Roo.,WADIL,"MED P/DIAB, TABLETAS, METFORMINA, 500/5, 30 TAB",50,Metformina,tabletas,30,500/5 mg,500,mg,23,46.58202819,7.41,1.8411
01/08/20,2020,8,Mich.,GLIMETAL,"MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000",622.07,Metformina,tabletas,16,4/1000 mg,4,mg,16,579.5456455,9.93,1.1811
01/08/20,2020,8,Mich.,METFORMINA,"MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",22,Metformina,tabletas,30,850 mg,850,mg,16,20.4960924,9.93,1.1811
01/08/20,2020,8,Mich.,DABEX,"MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",283,Metformina,tabletas,30,850 mg,850,mg,16,263.6542795,9.93,1.1811
01/08/20,2020,8,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",255.25,Metformina,tabletas,30,850 mg,850,mg,32,237.8012539,10.88,0.9961
01/08/20,2020,8,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 5/500 MG, LAB MERCK",489,Metformina,tabletas,60,5/500 mg,5,mg,32,455.5722357,10.88,0.9961
01/08/20,2020,8,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",548,Metformina,tabletas,60,500/5 mg,500,mg,32,510.5390289,10.88,0.9961
01/08/20,2020,8,Gro.,METFORMINA,"MED P/DIAB, CAPSULAS, CAJA DE 60 DE 5/500 GR, LA",141,Metformina,capsulas,60,500 gr,500,gr,12,131.3613195,11.13,1.1436
01/08/20,2020,8,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500/2.5 MG, LAB ME",454.5,Metformina,tabletas,60,500/2.5 mg,500,mg,26,423.4306362,11.23,1.5255
01/08/20,2020,8,Son.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK SERO",309.6,Metformina,tabletas,30,500 mg,500,mg,26,288.4359185,11.23,1.5255
01/08/20,2020,8,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50 MG, LAB SILANE",605.53,Metformina,tabletas,40,5/50 mg,5,mg,13,564.1363106,12.83,1.2299
01/08/20,2020,8,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERK",477.78,Metformina,tabletas,60,500/5 mg,500,mg,13,445.1192285,12.83,1.2299
01/08/20,2020,8,Hgo.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERK",314,Metformina,tabletas,60,750 mg,750,mg,13,292.535137,12.83,1.2299
01/08/20,2020,8,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",517,Metformina,tabletas,60,500/5 mg,500,mg,13,481.6581715,12.83,1.2299
01/08/20,2020,8,Chih.,GLIMETAL,"MED P/DIAB, TABLETAS, C/16 DE 4/1000 MG, LAB SILAN",632.07,Metformina,tabletas,16,4/1000 mg,4,mg,8,588.8620511,9.25,1.1546
01/08/20,2020,8,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/2.05 MG, LAB MERCK",515,Metformina,tabletas,60,500/2.05 mg,500,mg,10,479.7948903,10.9,1.1109
01/08/20,2020,8,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",437.65,Metformina,tabletas,60,500/5 mg,500,mg,10,407.7324927,10.9,1.1109
01/08/20,2020,8,Dgo.,GLIMETAL LEX,"TABLETAS, C/16 DE 2/850 MG, LAB SILANES",634.21,Metformina,tabletas,16,2/850 mg,2,mg,10,590.8557619,10.9,1.1109
01/08/20,2020,8,Dgo.,GLUCOVANCE,"TABLETAS, 60 DE 500/5 MG, LAB MERCK",525.4,Metformina,tabletas,60,500/5 mg,500,mg,10,489.4839522,10.9,1.1109
